54,1,1,59,9,60,157,486,487,488,484
55,1,1,32,132,158,33,410,489,490,404
56,1,1,132,133,159,158,413,491,492,489
57,1,1,133,134,160,159,416,493,494,491
58,1,1,134,135,161,160,419,495,496,493
59,1,1,135,136,162,161,422,497,498,495
60,1,1,136,137,163,162,425,499,500,497
61,1,1,137,138,164,163,428,501,502,499
62,1,1,138,139,165,164,431,503,504,501
63,1,1,139,140,166,165,434,505,506,503
64,1,1,140,141,167,166,437,507,508,505
65,1,1,141,142,168,167,440,509,510,507
66,1,1,142,143,169,168,443,511,512,509
67,1,1,143,144,170,169,446,513,514,511
68,1,1,144,145,171,170,449,515,516,513
69,1,1,145,146,172,171,452,517,518,515
70,1,1,146,147,173,172,455,519,520,517
71,1,1,147,148,174,173,458,521,522,519
72,1,1,148,149,175,174,461,523,524,521
73,1,1,149,150,176,175,464,525,526,523
74,1,1,150,151,177,176,467,527,528,525
75,1,1,151,152,178,177,470,529,530,527
76,1,1,152,153,179,178,473,531,532,529
77,1,1,153,154,180,179,476,533,534,531
78,1,1,154,155,181,180,479,535,536,533
79,1,1,155,156,182,181,482,537,538,535
80,1,1,156,157,183,182,485,539,540,537
81,1,1,157,60,61,183,488,541,542,539
82,1,1,33,158,87,4,490,543,544,401
83,1,1,158,159,86,87,492,545,546,543
84,1,1,159,160,85,86,494,547,548,545
85,1,1,160,161,84,85,496,549,550,547
86,1,1,161,162,83,84,498,551,552,549
87,1,1,162,163,82,83,500,553,554,551
88,1,1,163,164,81,82,502,555,556,553
89,1,1,164,165,80,81,504,557,558,555
90,1,1,165,166,79,80,506,559,560,557
91,1,1,166,167,78,79,508,561,562,559
92,1,1,167,168,77,78,510,563,564,561
93,1,1,168,169,76,77,512,565,566,563
94,1,1,169,170,75,76,514,567,568,565
95,1,1,170,171,74,75,516,569,570,567
96,1,1,171,172,73,74,518,571,572,569
97,1,1,172,173,72,73,520,573,574,571
98,1,1,173,174,71,72,522,575,576,573
99,1,1,174,175,70,71,524,577,578,575
100,1,1,175,176,69,70,526,579,580,577
101,1,1,176,177,68,69,528,581,582,579
102,1,1,177,178,67,68,530,583,584,581
103,1,1,178,179,66,67,532,585,586,583
104,1,1,179,180,65,66,534,587,588,585
105,1,1,180,181,64,65,536,589,590,587
106,1,1,181,182,63,64,538,591,592,589
107,1,1,182,183,62,63,540,593,594,591
108,1,1,183,61,10,62,542,595,596,593
109,1,1,10,88,184,62,597,598,599,596
110,1,1,88,89,185,184,600,601,602,598
111,1,1,89,90,186,185,603,604,605,601
112,1,1,90,91,187,186,606,607,608,604
113,1,1,91,92,188,187,609,610,611,607
114,1,1,92,93,189,188,612,613,614,610
115,1,1,93,11,94,189,615,616,617,613
116,1,1,62,184,190,63,599,618,619,594
117,1,1,184,185,191,190,602,620,621,618
118,1,1,185,186,192,191,605,622,623,620
119,1,1,186,187,193,192,608,624,625,622
120,1,1,187,188,194,193,611,626,627,624
121,1,1,188,189,195,194,614,628,629,626
122,1,1,189,94,95,195,617,630,631,628
123,1,1,63,190,196,64,619,632,633,592
124,1,1,190,191,197,196,621,634,635,632
125,1,1,191,192,198,197,623,636,637,634
126,1,1,192,193,199,198,625,638,639,636
127,1,1,193,194,200,199,627,640,641,638
128,1,1,194,195,201,200,629,642,643,640
129,1,1,195,95,96,201,631,644,645,642
130,1,1,64,196,202,65,633,646,647,590
131,1,1,196,197,203,202,635,648,649,646
132,1,1,197,198,204,203,637,650,651,648
133,1,1,198,199,205,204,639,652,653,650
134,1,1,199,200,206,205,641,654,655,652
135,1,1,200,201,207,206,643,656,657,654
136,1,1,201,96,97,207,645,658,659,656
137,1,1,65,202,208,66,647,660,661,588
138,1,1,202,203,209,208,649,662,663,660
139,1,1,203,204,210,209,651,664,665,662
140,1,1,204,205,211,210,653,666,667,664
141,1,1,205,206,212,211,655,668,669,666
142,1,1,206,207,213,212,657,670,671,668
143,1,1,207,97,98,213,659,672,673,670
144,1,1,66,208,214,67,661,674,675,586
145,1,1,208,209,215,214,663,676,677,674
146,1,1,209,210,216,215,665,678,679,676
147,1,1,210,211,217,216,667,680,681,678
148,1,1,211,212,218,217,669,682,683,680
149,1,1,212,213,219,218,671,684,685,682
150,1,1,213,98,99,219,673,686,687,684
151,1,1,67,214,220,68,675,688,689,584
152,1,1,214,215,221,220,677,690,691,688
153,1,1,215,216,222,221,679,692,693,690
154,1,1,216,217,223,222,681,694,695,692
155,1,1,217,218,224,223,683,696,697,694
156,1,1,218,219,225,224,685,698,699,696
157,1,1,219,99,100,225,687,700,701,698
158,1,1,68,220,226,69,689,702,703,582
159,1,1,220,221,227,226,691,704,705,702
160,1,1,221,222,228,227,693,706,707,704
161,1,1,222,223,229,228,695,708,709,706
162,1,1,223,224,230,229,697,710,711,708
163,1,1,224,225,231,230,699,712,713,710
164,1,1,225,100,101,231,701,714,715,712
165,1,1,69,226,232,70,703,716,717,580
166,1,1,226,227,233,232,705,718,719,716
167,1,1,227,228,234,233,707,720,721,718
168,1,1,228,229,235,234,709,722,723,720
169,1,1,229,230,236,235,711,724,725,722
170,1,1,230,231,237,236,713,726,727,724
171,1,1,231,101,102,237,715,728,729,726
172,1,1,70,232,238,71,717,730,731,578
173,1,1,232,233,239,238,719,732,733,730
174,1,1,233,234,240,239,721,734,735,732
175,1,1,234,235,241,240,723,736,737,734
176,1,1,235,236,242,241,725,738,739,736
177,1,1,236,237,243,242,727,740,741,738
178,1,1,237,102,103,243,729,742,743,740
179,1,1,71,238,244,72,731,744,745,576
180,1,1,238,239,245,244,733,746,747,744
181,1,1,239,240,246,245,735,748,749,746
182,1,1,240,241,247,246,737,750,751,748
183,1,1,241,242,248,247,739,752,753,750
184,1,1,242,243,249,248,741,754,755,752
185,1,1,243,103,104,249,743,756,757,754
186,1,1,72,244,250,73,745,758,759,574
187,1,1,244,245,251,250,747,760,761,758
188,1,1,245,246,252,251,749,762,763,760
189,1,1,246,247,253,252,751,764,765,762
190,1,1,247,248,254,253,753,766,767,764
191,1,1,248,249,255,254,755,768,769,766
192,1,1,249,104,105,255,757,770,771,768
193,1,1,73,250,256,74,759,772,773,572
194,1,1,250,251,257,256,761,774,775,772
195,1,1,251,252,258,257,763,776,777,774
196,1,1,252,253,259,258,765,778,779,776
197,1,1,253,254,260,259,767,780,781,778
198,1,1,254,255,261,260,769,782,783,780
199,1,1,255,105,106,261,771,784,785,782
200,1,1,74,256,262,75,773,786,787,570
201,1,1,256,257,263,262,775,788,789,786
202,1,1,257,258,264,263,777,790,791,788
203,1,1,258,259,265,264,779,792,793,790
204,1,1,259,260,266,265,781,794,795,792
205,1,1,260,261,267,266,783,796,797,794
206,1,1,261,106,107,267,785,798,799,796
207,1,1,75,262,268,76,787,800,801,568
208,1,1,262,263,269,268,789,802,803,800
209,1,1,263,264,270,269,791,804,805,802
210,1,1,264,265,271,270,793,806,807,804
211,1,1,265,266,272,271,795,808,809,806
212,1,1,266,267,273,272,797,810,811,808
213,1,1,267,107,108,273,799,812,813,810
214,1,1,76,268,274,77,801,814,815,566
215,1,1,268,269,275,274,803,816,817,814
216,1,1,269,270,276,275,805,818,819,816
217,1,1,270,271,277,276,807,820,821,818
218,1,1,271,272,278,277,809,822,823,820
219,1,1,272,273,279,278,811,824,825,822
220,1,1,273,108,109,279,813,826,827,824
221,1,1,77,274,280,78,815,828,829,564
222,1,1,274,275,281,280,817,830,831,828
223,1,1,275,276,282,281,819,832,833,830
224,1,1,276,277,283,282,821,834,835,832
225,1,1,277,278,284,283,823,836,837,834
226,1,1,278,279,285,284,825,838,839,836
227,1,1,279,109,110,285,827,840,841,838
228,1,1,78,280,286,79,829,842,843,562
229,1,1,280,281,287,286,831,844,845,842
230,1,1,281,282,288,287,833,846,847,844
231,1,1,282,283,289,288,835,848,849,846
232,1,1,283,284,290,289,837,850,851,848
233,1,1,284,285,291,290,839,852,853,850
234,1,1,285,110,111,291,841,854,855,852
235,1,1,79,286,292,80,843,856,857,560
236,1,1,286,287,293,292,845,858,859,856
237,1,1,287,288,294,293,847,860,861,858
238,1,1,288,289,295,294,849,862,863,860
239,1,1,289,290,296,295,851,864,865,862
240,1,1,290,291,297,296,853,866,867,864
241,1,1,291,111,112,297,855,868,869,866
242,1,1,80,292,298,81,857,870,871,558
243,1,1,292,293,299,298,859,872,873,870
244,1,1,293,294,300,299,861,874,875,872
245,1,1,294,295,301,300,863,876,877,874
246,1,1,295,296,302,301,865,878,879,876
247,1,1,296,297,303,302,867,880,881,878
248,1,1,297,112,113,303,869,882,883,880
249,1,1,81,298,304,82,871,884,885,556
250,1,1,298,299,305,304,873,886,887,884
251,1,1,299,300,306,305,875,888,889,886
252,1,1,300,301,307,306,877,890,891,888
253,1,1,301,302,308,307,879,892,893,890
254,1,1,302,303,309,308,881,894,895,892
255,1,1,303,113,114,309,883,896,897,894
256,1,1,82,304,310,83,885,898,899,554
257,1,1,304,305,311,310,887,900,901,898
258,1,1,305,306,312,311,889,902,903,900
259,1,1,306,307,313,312,891,904,905,902
260,1,1,307,308,314,313,893,906,907,904
261,1,1,308,309,315,314,895,908,909,906
262,1,1,309,114,115,315,897,910,911,908
263,1,1,83,310,316,84,899,912,913,552
264,1,1,310,311,317,316,901,914,915,912
265,1,1,311,312,318,317,903,916,917,914
266,1,1,312,313,319,318,905,918,919,916
267,1,1,313,314,320,319,907,920,921,918
268,1,1,314,315,321,320,909,922,923,920
269,1,1,315,115,116,321,911,924,925,922
270,1,1,84,316,322,85,913,926,927,550
271,1,1,316,317,323,322,915,928,929,926
272,1,1,317,318,324,323,917,930,931,928
273,1,1,318,319,325,324,919,932,933,930
274,1,1,319,320,326,325,921,934,935,932
275,1,1,320,321,327,326,923,936,937,934
276,1,1,321,116,117,327,925,938,939,936
277,1,1,85,322,328,86,927,940,941,548
278,1,1,322,323,329,328,929,942,943,940
279,1,1,323,324,330,329,931,944,945,942
280,1,1,324,325,331,330,933,946,947,944
281,1,1,325,326,332,331,935,948,949,946
282,1,1,326,327,333,332,937,950,951,948
283,1,1,327,117,118,333,939,952,953,950
284,1,1,86,328,334,87,941,954,955,546
285,1,1,328,329,335,334,943,956,957,954
286,1,1,329,330,336,335,945,958,959,956
287,1,1,330,331,337,336,947,960,961,958
288,1,1,331,332,338,337,949,962,963,960
289,1,1,332,333,339,338,951,964,965,962
290,1,1,333,118,119,339,953,966,967,964
291,1,1,87,334,22,4,955,968,387,544
292,1,1,334,335,23,22,957,969,380,968
293,1,1,335,336,24,23,959,970,373,969
294,1,1,336,337,25,24,961,971,366,970
295,1,1,337,338,26,25,963,972,359,971
296,1,1,338,339,27,26,965,973,352,972
297,1,1,339,119,1,27,967,974,343,973
